rank,SEQPLT14,PNAME,PSTATABB,PLFUELCT,co2_intensity,pred_intensity,residual_zscore,pred_uncertainty,ensemble_score,verification_status
2165,449,Alta Wind Energy Center IV,CA,WIND,0.0,0.0,0.7747250726029612,0.16461217,0.14729057426634998,missing
2166,6031,Dutch Hill Wind Project,NY,WIND,0.0,0.0,0.7698600046657365,0.15337758,0.14724851565024938,missing
2167,3320,Gray County Wind Energy,KS,WIND,0.0,0.0,0.7847027596597623,0.15646884,0.14723963588270497,missing
2168,1031,LandPro-3,CA,SOLAR,0.0,0.0,0.7127739862436779,0.17866747,0.14723517135681563,missing
2169,554,Buena Vista Energy LLC,CA,WIND,0.0,0.0,0.8041258302036957,0.120980464,0.14722750254888117,missing
2170,1933,Zuni,CO,GAS,0.0,0.17371425,0.8956215155513488,0.11563366,0.14718601920898117,suspicious
2171,8202,Alma,WI,COAL,2562.83,905.6338,0.3312065096445516,0.8173023,0.14718540428774507,verified
2172,4596,Lost Creek Wind Energy Facility,MO,WIND,0.0,0.0,0.7573741684143245,0.15311049,0.1471626380212505,missing
2173,3575,Bellingham,MA,GAS,1037.65,319.81464,0.26755490052328934,0.74319756,0.14714388069197873,verified
2174,457,Altech III,CA,WIND,0.0,0.0,0.7795912411882929,0.15806098,0.14711683744298587,missing
2175,7070,Darlington County,SC,GAS,2225.844,403.26532,0.017522787137245317,0.9090551,0.14709549188336055,verified
2176,8061,Boundary,WA,HYDRO,0.0,0.0,0.7905225451880654,0.19439518,0.14700849498992108,missing
2177,2731,Bennett Mountain Power Project,ID,GAS,1292.655,408.87744,0.2795258684942219,0.82807815,0.14695532472428613,verified
2178,7524,Noble Great Plains Windpark LLC,TX,WIND,0.0,0.0,0.7859103143483046,0.147346,0.1469428774523658,missing
2179,5100,MP Durham LLC,NC,BIOMASS,0.0,0.28675982,0.9388827908471079,0.20888099,0.14690052272706405,missing
2180,5984,Caithness Long Island Energy Center,NY,GAS,816.58,227.12375,0.21973340401057087,0.7508871,0.14689967709509633,verified
2181,4786,Apple Data Center PV,NC,SOLAR,0.0,0.0,0.5827793266546877,0.31306618,0.14689047633412217,missing
2182,3342,La Cygne,KS,COAL,2267.024,476.70938,0.08743765082169762,0.8555419,0.14684147114092155,verified
2183,7470,Little Pringle I Wind Farm,TX,WIND,0.0,0.0,0.7579637792957794,0.15664242,0.14683984848944948,missing
2184,978,Kaweah 2,CA,HYDRO,0.0,0.0,0.8035578870173784,0.101171285,0.1468167142977955,missing
2185,6369,"Celina Solar Project #1, LLC",OH,SOLAR,0.0,0.0,0.5750195471856403,0.23558177,0.1467565439177093,missing
2186,5495,Groton Wind LLC,NH,WIND,0.0,0.0,0.7819194589541558,0.13295653,0.14674851021733215,missing
2187,1742,Whitewater Hill Wind Partners,CA,WIND,0.0,0.0,0.7050043219731603,0.21391441,0.1467286945045939,missing
2188,4666,Ackerman Combined Cycle,MS,GAS,853.907,300.98697,0.3306937378975865,0.80559367,0.14669897800794898,verified
2189,1193,NRG Solar Borrego I,CA,SOLAR,0.0,0.0,0.5804703772411943,0.28653967,0.14666389035074143,missing
2190,1035,Las Virgenes Municipal Water District,CA,SOLAR,0.0,0.0,0.7594352196258403,0.17518844,0.14649229776396167,missing
2191,4514,Wallys Wind Farm LLC,MN,WIND,0.0,0.0,0.7510262610781093,0.1528379,0.1464878696659737,missing
2192,446,Alta Wind Energy Center I,CA,WIND,0.0,0.0,0.768262564664169,0.18238518,0.14648274665698374,missing
2193,1858,Limon III Wind LLC,CO,WIND,0.0,0.0,0.805250263176045,0.13661455,0.1464390781702805,missing
2194,1201,Oasis Wind,CA,WIND,0.0,0.0,0.7466777336069322,0.154185,0.14643357529810594,missing
2195,2968,GSG LLC,IL,WIND,0.0,0.0,0.7892594603488524,0.13939753,0.14642274664790622,missing
2196,6868,Hunterstown Combined Cycle,PA,GAS,881.391,338.25424,0.37055322943776253,0.7184616,0.14636636691277105,verified
2197,1265,Pinyon Pine I,CA,WIND,0.0,0.0,0.7712294632887142,0.1869569,0.14631650438184082,missing
2198,2503,Archer Daniels Midland Clinton,IA,COAL,1385.744,571.64966,0.4041660491644351,0.86860955,0.1462727834708543,verified
2199,2855,Tuana Springs,ID,WIND,0.0,0.0,0.7605518867195878,0.1687533,0.14626134730224563,missing
2200,2889,Blackstone Wind Farm LLC,IL,WIND,0.0,0.0,0.7414986304343468,0.18825412,0.1462387535799245,missing
2201,1679,Valley Center 1,CA,SOLAR,0.0,0.0,0.633108080770709,0.22846974,0.14620946235739357,missing
2202,8122,Lower Snake River Wind Energy Project,WA,WIND,0.0,0.0,0.7790874878696791,0.15482432,0.14618017238356196,missing
2203,6666,Hay Canyon Wind Power LLC,OR,WIND,0.0,0.0,0.8003250083651875,0.11855227,0.146099007779305,missing
2204,4319,Florence Hills LLC,MN,WIND,0.0,0.0,0.721634624134618,0.155193,0.14607742230692797,missing
2205,6633,Combine Hills I,OR,WIND,0.0,0.0,0.7431979049225501,0.14309226,0.14603042750049766,missing
2206,1422,San Gorgonio Farms Wind Farm,CA,WIND,0.0,0.0,0.7491486395335923,0.1843669,0.1460130442051305,missing
2207,6463,Refuse & Coal,OH,BIOMASS,,1736.3685,,0.95321965,0.14601260264319604,missing
2208,6682,Klondike Windpower II,OR,WIND,0.0,0.0,0.7304443798347277,0.18078992,0.14597971948425606,missing
2209,1484,Shiloh I Wind Project,CA,WIND,0.0,0.0,0.7813961849052626,0.17464821,0.14595949859610372,missing
2210,6470,Rolling Hills Generating LLC,OH,GAS,1321.148,51.276356,-0.6995620850743262,0.78802466,0.14595328634777904,verified
2211,1133,Mojave 4,CA,WIND,0.0,0.0,0.7697368792982034,0.14200647,0.14589598594474207,missing
2212,318,Davis Monthan AFB (AZ) West Airfield,AZ,SOLAR,0.0,0.0,0.8160107796265855,0.16873701,0.14588205797141987,missing
2213,3995,Waste Management Crossroads LFGTE,ME,BIOMASS,0.0,0.030735854,0.8345077595078119,0.090167336,0.14587771517845816,missing
2214,4299,Covanta Hennepin Energy,MN,BIOMASS,1797.209,548.45905,0.2624744746913753,0.76572454,0.14587445000802568,verified
2215,550,Brookfield Tehachapi 1,CA,WIND,0.0,0.0,0.734548479300188,0.20220004,0.14586329572412038,missing
2216,936,Huron Solar Station,CA,SOLAR,0.0,0.0,0.6339390911229621,0.25744796,0.14585199244620048,missing
2217,885,GRS Coyote Canyon,CA,BIOMASS,0.711,0.14201933,0.6300651594853921,0.1228558,0.14578831226457073,verified
2218,5684,Paradise Solar Energy Center,NJ,SOLAR,0.0,0.0,0.6216417391072441,0.20847608,0.14574965666862794,missing
2219,6150,Maple Ridge Wind Farm,NY,WIND,0.0,0.0,0.759924895865481,0.1708876,0.14574506930474135,missing
2220,1264,Pine Tree Wind Power Project,CA,WIND,0.0,0.0,0.7943955383456768,0.14989886,0.14573574730342645,missing
2221,3242,Sugar Creek Generating Station,IN,GAS,790.961,530.0353,0.6322275341140989,0.8222009,0.14571709352647022,verified
2222,6539,Horseshoe Lake,OK,GAS,1476.989,488.25436,0.30013866754473023,0.8442753,0.14571312765312056,verified
2223,4719,Colstrip Energy LP,MT,COAL,2957.974,289.49103,-0.2716993051144615,0.77127403,0.14567821860614366,verified
2224,5564,Burlington Generating Station,NJ,GAS,1290.33,212.58475,-0.026289426714879823,0.7153692,0.14565627323244415,verified
2225,1678,Valero Refinery Cogeneration Unit 2,CA,OFSL,,3.1922102,,0.75835145,0.14562996952160473,suspicious
2226,1804,Cedar Point Wind,CO,WIND,0.0,0.0,0.8068048304801719,0.12169233,0.14558347549105366,missing
2227,4770,510 REPP One,NC,SOLAR,0.0,0.0,0.6979189523632867,0.23130628,0.14556999013911878,missing
2228,968,Jefferson Smurfit Santa Clara Mill,CA,GAS,665.333,113.20022,-0.009560617888158846,0.7960229,0.14551212794842683,verified
2229,8135,Nine Canyon,WA,WIND,0.0,0.0,0.7706908888290346,0.15531904,0.1455077363083863,missing
2230,4093,Gratiot Wind Park,MI,WIND,0.0,0.0,0.7759264194959703,0.15254311,0.1454701468047132,missing
2231,6999,Waymart Wind,PA,WIND,0.0,0.0,0.7430041067297538,0.196177,0.14546357113097225,missing
2232,8184,Vantage Wind Energy LLC,WA,WIND,0.0,0.0,0.721580741450859,0.18643135,0.1454302765680368,missing
2233,2777,Glenns Ferry Cogen Facility,ID,GAS,,96.51118,,0.6960513,0.14542777018270792,suspicious
2234,5680,North Jersey Media Group Solar Facility,NJ,SOLAR,0.0,0.0,0.6675971345699553,0.2530528,0.14541822787014735,missing
2235,8185,Wanapum,WA,HYDRO,0.0,0.12363076,0.8751053577219978,0.07520157,0.14535818755207852,missing
2236,3322,Great Bend Station aka Arthur Mullergren,KS,GAS,2157.454,550.3747,0.1782042190544899,0.90179735,0.1453359194679495,verified
2237,1486,Shiloh IV Wind Project LLC,CA,WIND,0.0,0.0,0.7341708238000455,0.17271388,0.14530972044819226,missing
2238,7274,Bayou Cogeneration Plant,TX,GAS,498.891,359.5795,0.6665744686917063,0.86038107,0.14530172081188147,verified
2239,8146,Priest Rapids,WA,HYDRO,0.0,0.01567515,0.827582772554417,0.07633949,0.14529704861829545,missing
2240,1483,Sheraton SD East Tower,CA,GAS,,1343.7217,,0.8744043,0.14525049384314054,suspicious
2241,450,Alta Wind Energy Center V,CA,WIND,0.0,0.0,0.7380090150954595,0.19279416,0.14521803850972342,missing
2242,324,Dry Lake Wind II LLC,AZ,WIND,0.0,0.0,0.7283518164369646,0.17310807,0.14520879464292327,missing
2243,2870,Archer Daniels Midland Co.,IL,COAL,373.109,278.7711,0.6835592926721312,0.7191214,0.14519418418457358,verified
2244,7862,Commonwealth Chesapeake,VA,OIL,1587.32,8.999189,-1.564025156905962,0.8991225,0.1451854926688344,verified
2245,5055,Louisburg Solar,NC,SOLAR,,0.0,,0.52165926,0.14516633112783317,missing
2246,1203,Ocotillo Express LLC,CA,WIND,0.0,0.0,0.7290693268347476,0.17098999,0.14516500527326603,missing
2247,7293,Brazos Wind Farm,TX,WIND,0.0,0.0,0.7988516348904419,0.1244586,0.14514565473579358,missing
2248,3206,Meadow Lake Wind Farm LLC,IN,WIND,0.0,0.0,0.798951367980453,0.1493037,0.14509584786079305,missing
2249,6562,Mustang,OK,GAS,1314.328,580.16437,0.43598465500385575,0.74859494,0.1450869303843378,verified
2250,2762,Desert Meadow Windfarm,ID,WIND,0.0,0.0,0.7663162893176677,0.14551012,0.14503290808938146,missing
2251,7886,Frederick County LFGTE Facility,VA,BIOMASS,0.0,0.42096847,0.9855584308016256,0.16261402,0.14500549058127432,missing
2252,4959,Granite Falls Walmart,NC,OIL,9690.667,3.2072024,-2.8221917454632903,0.86085415,0.14499888479342538,verified
2253,3401,Wichita Plant,KS,GAS,656.329,336.23026,0.5062671946820324,0.83007485,0.14496666691118193,verified
2254,373,Prescott Airport,AZ,SOLAR,0.0,0.0,0.601918629786202,0.31565222,0.14495912621973978,missing
2255,2382,Thomas A. Smith Energy Facility,GA,GAS,925.196,503.47888,0.5344287598178332,0.8024942,0.14494211308383115,verified
2256,6357,Blue Creek Wind Project,OH,WIND,0.0,0.0,0.7806053026406801,0.15232138,0.1448414325226996,missing
2257,2940,Evanston Township High School,IL,GAS,,708.42786,,0.93320096,0.14479943026034492,suspicious
2258,4182,Presque Isle,MI,COAL,2616.941,447.82034,-0.009412117227924182,0.701247,0.1447042426565044,verified
2259,1890,Rifle Generating Station,CO,GAS,1169.168,151.59964,-0.1381148997541976,0.9657952,0.14469527405188545,verified
2260,8343,Richland Center Renewable Energy LLC,WI,BIOMASS,39.001,5.8942637,-0.006915844108807994,0.41255543,0.14461878723330776,verified
2261,7632,Sky Global Power One,TX,GAS,,273.77472,,0.78177935,0.14457566289036794,suspicious
2262,4802,Baker PV 1,NC,SOLAR,,0.0,,0.7057815,0.14457405980610144,missing
2263,6826,Ebensburg Power Company,PA,COAL,3246.89,274.4159,-0.34060069653252845,0.7114435,0.14456336690818994,verified
2264,5629,Jersey Gardens Phase 2,NJ,SOLAR,0.0,0.0,0.6294337388227859,0.23677969,0.144474875062727,missing
2265,2963,Grand Ridge Wind Energy Center,IL,WIND,0.0,0.0,0.7712110221750493,0.15199924,0.14439645828378983,missing
2266,6201,Onondaga Energy Partners LP,NY,BIOMASS,,46.73062,,0.5220188,0.14436155700548312,missing
2267,3617,Cosgrove Intake and Power Station,MA,HYDRO,0.0,0.0,0.7983365000291422,0.105183996,0.14435445667040409,missing
2268,7787,Little Cottonwood,UT,HYDRO,0.0,0.0,0.7603203440082698,0.12041849,0.14432973046850775,missing
2269,3571,Barre II Solar Project,MA,SOLAR,0.0,0.0147429975,0.827150795776266,0.10575091,0.14430817516246142,missing
2270,2395,Wansley (7946),GA,GAS,866.964,277.43954,0.28536875559654307,0.8148819,0.1443054601922935,verified
2271,1834,Frank Knutson Station,CO,GAS,,641.02075,,0.94816023,0.14430406683589256,suspicious
2272,3285,Chanute 2,KS,GAS,1921.815,539.1131,0.22288248871717045,0.81037885,0.14426104193120604,verified
2273,8195,Wild Horse,WA,WIND,0.0,0.0,0.7593236195161918,0.18142524,0.14426100747383705,missing
2274,1356,Rio Bravo Jasmin,CA,COAL,2217.083,439.50156,0.059763452899186637,0.89842397,0.1441943065249246,verified
2275,595,Castaic,CA,HYDRO,0.0,0.13314751,0.879073271263089,0.1082167,0.144159889244333,missing
2276,8307,Metro Gas Recovery,WI,BIOMASS,0.0,0.4630713,0.9992956548771774,0.15804635,0.14407326134351758,missing
2277,2784,High Mesa Energy LLC,ID,WIND,0.0,0.0,0.7543757926560195,0.16037677,0.14407226490017697,missing
2278,7628,Sherwin Alumina,TX,OTHF,0.0,0.0,0.6772639796730054,0.16550376,0.14405813242454485,missing
2279,7561,Penascal II Wind Project LLC,TX,WIND,0.0,0.0,0.782087132528031,0.15479706,0.14404222499979993,missing
2280,6890,"Lower Mount Bethel Energy, LLC",PA,GAS,853.438,69.017715,-0.35669870827371314,0.67868185,0.1440180133350838,verified
2281,7796,Milford Wind Corridor Stage II LLC,UT,WIND,0.0,0.0,0.7006943662592096,0.21762732,0.14394694596047647,missing
2282,6679,Klamath Energy LLC,OR,GAS,1263.704,4.7826285,-1.7144836145645959,0.5135724,0.14391485904033674,verified
2283,7726,"Wolf Hollow I, LP",TX,GAS,938.605,176.61443,0.036541246424282,0.9207761,0.14389974541074618,verified
2284,3775,Stetson Road Solar - Barre I,MA,SOLAR,0.0,0.0,0.6638078905680627,0.20126893,0.14384596256217153,missing
2285,3560,Adams Farm Solar,MA,SOLAR,0.0,0.0,0.6390663586770576,0.19218116,0.14384087842990084,missing
2286,2169,Palm Beach Renewable Energy Facility#2,FL,BIOMASS,,841.2921,,0.93556726,0.14382821923730066,missing
2287,5557,Benjamin Moore & Co. Solar,NJ,SOLAR,0.0,0.0,0.6099319368867169,0.23223737,0.14382266728789633,missing
2288,2650,Pomeroy Wind Farm,IA,WIND,0.0,0.0,0.7423328586049509,0.1549361,0.14381105098139474,missing
2289,4787,Apple Data Center PV3,NC,SOLAR,,0.66816735,,0.89055175,0.14369824933657407,missing
2290,5637,Kinsleys Landfill,NJ,BIOMASS,0.001,0.27413633,0.9337743651833529,0.14816739,0.14367534162011447,verified
2291,7317,CFB Power Plant,TX,GAS,1506.979,740.9275,0.48657561063739374,0.8090949,0.14357296171525358,verified
2292,2300,Hawk Road Energy Facility,GA,GAS,1337.085,492.34045,0.35083608661677984,0.74773604,0.14353744843930333,verified
2293,394,Tech Park Solar,AZ,SOLAR,0.0,0.0,0.5965517434276725,0.33827052,0.14352182352782247,missing
2294,6047,Equus  Power I,NY,GAS,1254.583,457.30826,0.3461229379931777,0.83012044,0.14351393936233625,verified
2295,6317,Waste Management Madison County LFGTE,NY,BIOMASS,0.0,0.07660405,0.8549912729555699,0.099995516,0.14350329799513992,missing
2296,7551,Paris Energy Center,TX,GAS,1063.418,322.0522,0.25929539048058353,0.84188104,0.1434644014331512,verified
2297,1515,Solar Photovoltaic Project #02,CA,SOLAR,0.0,0.0,0.6686960300525489,0.21113107,0.1434508383122873,missing
2298,2834,"Rathdrum Power, LLC",ID,GAS,843.762,202.02318,0.14950486093596524,0.68733406,0.14341015489700182,verified
2299,8072,Colville Indian Plywood & Veneer,WA,BIOMASS,,419.4919,,0.80389136,0.14339043968801463,missing
2300,5206,Smithfield Farmland Kinston,NC,OIL,1737.135,7.392722,-1.6888281799146962,0.94680095,0.1433394656926447,verified
2301,1611,Sycamore Energy 1,CA,BIOMASS,0.0,0.12975532,0.8776627626720198,0.108977616,0.14331565824146658,missing
2302,1390,RPI Fuel Cell LLC,CA,BIOMASS,,267.54285,,0.86536866,0.1432744681492792,missing
2303,367,Paradise Valley H.S. PV,AZ,SOLAR,0.0,0.0,0.5964559940528638,0.2753947,0.14325609102195264,missing
2304,7629,Silas Ray,TX,GAS,1276.384,393.46692,0.26745105499182514,0.9107912,0.14325001610079052,verified
2305,2657,River Hills,IA,GAS,6679.434,702.1442,-0.2389317986044548,0.8908501,0.14319659298860515,verified
2306,4683,Gerald Andrus,MS,GAS,1887.085,791.94934,0.4121078509900958,0.82367253,0.1431243561798556,verified
2307,1024,Lancaster Dry Farm Ranch B,CA,SOLAR,0.0,0.0,0.8201797485398502,0.11261423,0.14311086285964153,missing
2308,1512,Solano Wind,CA,WIND,0.0,0.0,0.776810369620069,0.14823864,0.14309596677132858,missing
2309,6607,Alden Bailey Power Plant,OR,GAS,1943.979,518.22485,0.19893456299463044,0.88033044,0.14302835858526317,verified
2310,422,Adobe San Jose,CA,GAS,,168.31285,,0.7368096,0.1430243438515581,suspicious
2311,4048,Croswell,MI,OIL,,12.10458,,1.0280817,0.1430092703092439,suspicious
2312,8366,Timberline Trail Gas Recovery,WI,BIOMASS,0.0,0.08031882,0.8566118020306425,0.104779184,0.143001768205826,missing
2313,1084,Mariposa Energy Project,CA,GAS,1254.517,360.46262,0.23446674215705562,0.9177806,0.1429594831608895,verified
2314,605,Center Generating Station,CA,GAS,1225.912,292.27826,0.1469647532011294,0.6190998,0.14293248202461667,verified
2315,1937,Antares-GRE 314 East Lyme LLC,CT,SOLAR,0.0,0.0,0.6730521288610223,0.21480328,0.1429252037939387,missing
2316,1026,Lancaster Solar 1,CA,SOLAR,0.0,0.0,0.6661248459696972,0.22362694,0.14290717046645207,missing
2317,3432,Marshall,KY,GAS,1356.322,500.34558,0.3516932585624009,0.77844423,0.14287057929571978,verified
2318,4864,Cirrus Solar LLC,NC,SOLAR,0.0,0.0064834794,0.8233057561011102,0.11659946,0.1428681948031289,missing
2319,611,Central Valley Ag Power,CA,BIOMASS,,183.83232,,0.76065207,0.14285636255210632,missing
2320,1279,Pleasant Valley Hydro,CA,HYDRO,0.0,0.009626004,0.8247723959930103,0.13176607,0.14284891896545546,missing
2321,5654,McGraw Hill Solar,NJ,SOLAR,0.0,0.0,0.6382185932357876,0.24453762,0.14277851489088944,missing
2322,1448,SCE-Snowline-Duncan Road (North),CA,SOLAR,0.0,0.0,0.7059414291945272,0.17664172,0.14276920936667253,missing
2323,7153,Buffalo Ridge II LLC,SD,WIND,0.0,0.0,0.7537903249785851,0.16896854,0.14276917341503031,missing
2324,4887,Daniel Farm LLC,NC,SOLAR,0.0,0.0014479563,0.8209460637208851,0.123006016,0.14269203348625648,missing
2325,166,Gadsden,AL,COAL,2384.492,674.5352,0.22669873210599456,0.7791198,0.14263242855011687,verified
2326,4892,DE Solar 657 Brigham Rd,NC,SOLAR,0.0,0.0,0.6035024413806361,0.23182996,0.14262014849525992,missing
2327,5915,Spring Valley Wind Project,NV,WIND,0.0,0.0,0.7588895225007042,0.1674113,0.1426174010346869,missing
2328,3453,Waterside GT,KY,GAS,,59.649338,,0.6650339,0.14258676585933638,suspicious
2329,4693,Mississippi Baptist Medical Center,MS,GAS,635.936,194.039,0.26348250355746905,0.8343094,0.14257415294982922,verified
2330,1612,"TA-Acacia, LLC",CA,SOLAR,0.0,0.017199168,0.8282881775756478,0.104309835,0.1424980568865927,missing
2331,1266,Pinyon Pine II,CA,WIND,0.0,0.0,0.749242355864127,0.18746907,0.14243227836900751,missing
2332,3799,Westford Solar Park,MA,SOLAR,0.0,0.0,0.6052123297620492,0.22247384,0.14239087656384292,missing
2333,7421,H W Pirkey Power Plant,TX,COAL,2180.148,467.22913,0.09638254637761234,0.9442057,0.14237446285195465,verified
2334,3019,Morris Genco LLC,IL,BIOMASS,0.0,0.17273317,0.8952280934423366,0.120850295,0.14235736536463325,missing
2335,2345,Port Wentworth Mill,GA,BIOMASS,13.709,2.412538,0.13291223630594812,0.3518081,0.14234759241923833,verified
2336,2384,Upson Rocky Creek Solar Plant,GA,SOLAR,0.0,0.0,0.6390512580654499,0.22029471,0.14233253905206286,missing
2337,1172,New-Indy Ontario Mill,CA,GAS,674.596,38.300537,-0.5179094444780277,0.67545706,0.14229571192934515,verified
2338,7918,Mecklenburg Power Station,VA,COAL,2886.359,465.3823,-0.03743832810371799,0.9077995,0.14229271505449004,verified
2339,1592,Summer North Solar,CA,SOLAR,0.0,0.021423925,0.830238129928086,0.10445556,0.14226411027514965,missing
2340,5727,"Toys R Us- DE, Inc. at Mt. Olive, NJ",NJ,SOLAR,0.0,0.0,0.6954865480888781,0.18880965,0.14224642419349215,missing
2341,4782,Angier Farm,NC,SOLAR,0.0,0.0,0.6272559978804391,0.21442115,0.14216060361786442,missing
2342,7794,Milford Wind Corridor I LLC,UT,WIND,0.0,0.0,0.7200976146214713,0.22391093,0.1421498378742056,missing
2343,466,Ameresco Ox Mountain,CA,BIOMASS,0.0,0.03842169,0.8380028482926197,0.09345628,0.14214097613909987,missing
2344,8211,Berlin Landfill Gas,WI,BIOMASS,0.0,0.044515036,0.8407554289981961,0.09842839,0.14213463584079156,missing
2345,448,Alta Wind Energy Center III,CA,WIND,0.0,0.0,0.6874255415633963,0.18688048,0.14204076124349452,missing
2346,376,RE Ajo 1 LLC,AZ,SOLAR,0.0,0.0,0.7971393051032756,0.14803219,0.14202296931866404,missing
2347,1410,San Antonio West Solar Rooftop,CA,SOLAR,0.0,0.0,0.6269359546487238,0.2547386,0.14200612766791837,missing
2348,1860,Limon Wind II,CO,WIND,0.0,0.0,0.6995352786451101,0.18988912,0.14194427237886342,missing
2349,2133,Lakeland Electric Co. (FL) - Aiport II,FL,SOLAR,,0.68877566,,0.8898071,0.14192546489280283,missing
2350,6023,Dashville,NY,HYDRO,0.0,0.1307383,0.878071937368907,0.27608132,0.141897583750436,missing
2351,1121,MM Lopez Energy,CA,BIOMASS,0.0,0.16107559,0.8905280175636945,0.13161513,0.14188504758582732,missing
2352,7841,Birchwood Power Facility,VA,COAL,2131.308,573.20135,0.2030226239303874,0.71736985,0.1417883626913874,verified
2353,447,Alta Wind Energy Center II,CA,WIND,0.0,0.0,0.7121009644630084,0.17126928,0.14173576190461828,missing
2354,4129,Lake Winds Energy Park,MI,WIND,0.0,0.0,0.7380902246984601,0.17775586,0.14169524908339617,missing
2355,497,Barre Generating Station,CA,GAS,1221.767,356.11197,0.24120468696054873,0.7806653,0.1416289056502582,verified
2356,7737,Blue Mountain Biogas,UT,BIOMASS,0.0,0.051877808,0.8440601056604986,0.10757186,0.1415476854966595,missing
2357,5716,Skillman,NJ,SOLAR,0.0,0.0,0.6456342694457113,0.2475181,0.14153515089254098,missing
2358,208,Tenaska Lindsay Hill Generating Station,AL,GAS,898.648,235.57994,0.19185502362063203,0.77492595,0.1414291136364674,verified
2359,3686,Katama Farm,MA,SOLAR,0.0,0.0,0.6344866670614273,0.2321821,0.1414081340197043,missing
2360,2953,Freedom Power Project,IL,GAS,1131.25,433.6873,0.36987119739681895,0.8884057,0.14140088274385929,verified
2361,938,IKEA Tejon 345,CA,SOLAR,0.0,0.0,0.6227938863288218,0.22663218,0.1413517388728452,missing
2362,7803,Payson,UT,GAS,13989.998,1393.7859,-0.26447673260543686,0.8842421,0.14127888933385746,verified
2363,386,Solana Generating Station,AZ,SOLAR,0.0,0.0,0.711904481249671,0.3196433,0.14126443610048475,missing
2364,7889,Glen Lyn,VA,COAL,2369.145,500.48856,0.08957173187124062,0.91415024,0.1412579432573554,verified
2365,7039,West Greenwich Solar,RI,SOLAR,0.0,0.0,0.8044408469087058,0.13295859,0.1412500368124266,missing
2366,7466,Leon Creek,TX,GAS,1468.944,455.4973,0.270103321288391,0.8325006,0.14112974875161888,verified
2367,5175,Rose Hill,NC,SOLAR,0.0,0.0,0.6989754763990108,0.18410785,0.14112245404251733,missing
2368,8188,Wells,WA,HYDRO,0.0,0.012927491,0.8263083166882645,0.07540231,0.14111145186252627,missing
2369,2056,Auburndale Peaker Energy Center,FL,GAS,1224.959,252.10054,0.07801411870536663,0.7397877,0.1410601509334483,verified
2370,3179,Indianapolis Motor Speedway Solar PV,IN,SOLAR,0.0,0.0,0.8120290637303919,0.11963875,0.14098930131481238,missing
2371,5628,Jersey Gardens Phase 1,NJ,SOLAR,0.0,0.0,0.6068705647979074,0.21767098,0.1409228709382255,missing
2372,1358,Rio Bravo Rocklin,CA,BIOMASS,5.511,1.894074,0.4387979913816274,0.39490992,0.14084828026732837,verified
2373,5695,PPL Renewable Energy Merck Solar,NJ,SOLAR,0.0,0.0,0.7211255989218867,0.16552284,0.1407592406968545,missing
2374,1647,Tracy Combined Cycle Power Plant,CA,GAS,917.345,164.03873,0.01275991993891239,0.7032453,0.1406588184482063,verified
2375,7003,Wheelabrator Falls,PA,BIOMASS,1555.005,55.888832,-0.7364038676513301,0.5893701,0.14063224293450566,verified
2376,3181,INDY III,IN,SOLAR,,0.97608817,,0.8268853,0.14062228341060018,missing
2377,3113,Zion Energy Center,IL,GAS,1418.758,463.17987,0.2942980835306437,0.86733973,0.14062210893743401,verified
2378,4159,New Covert Generating Project,MI,GAS,844.604,452.85437,0.5275058935373917,0.8160518,0.14060173228527906,verified
2379,7303,C E Newman,TX,GAS,,104.783905,,0.7725999,0.14055284190170864,suspicious
2380,6538,"Green Country Energy, LLC",OK,GAS,876.559,246.41803,0.22462420023689655,0.74671537,0.14050791691901166,verified
2381,4990,"Innovative Solar 14, LLC",NC,SOLAR,0.0,0.0,0.8091018462743018,0.16736583,0.14046293598416293,missing
2382,7966,Waste Management Bethel LFGTE,VA,BIOMASS,0.0,0.028001692,0.8332581278132949,0.09619754,0.14041505054773903,missing
2383,402,Vista Grande HS at Casa Grande,AZ,SOLAR,0.0,0.0,0.6690458678986246,0.22930832,0.1403975816619651,missing
2384,4576,Hawthorn,MO,COAL,1986.597,393.87604,0.059939802431982485,0.75225335,0.1403043885763457,verified
2385,6350,Avon Lake Power Plant,OH,COAL,2002.67,785.26624,0.38017198559812526,0.73198915,0.1402307246376686,verified
2386,3581,Beverly,MA,SOLAR,0.0,0.0,0.6733464856299098,0.18472321,0.14018257000719928,missing
2387,7100,Marlboro Mill,SC,BIOMASS,0.008,0.31408313,0.9450194241290187,0.1738683,0.1401446635234973,verified
2388,7449,J Robert Massengale Generating Station,TX,GAS,874.542,346.44717,0.3854458397047457,0.73062086,0.14012920463440834,verified
2389,8139,NPI USA Cogeneration Plant,WA,BIOMASS,12.636,1.5848691,0.037861424182635925,0.40042853,0.14009713370317145,verified
2390,486,Ausra Kimberlina Solar Generation,CA,SOLAR,0.0,0.0,0.7464537972853981,0.15704645,0.14001865114631468,missing
2391,3568,Ayers Village Solar,MA,SOLAR,0.0,0.0,0.7998167876070439,0.11927585,0.14000666852244184,missing
2392,1139,Monterey Regional Water Pollution Contro,CA,SOLAR,0.0,0.008177018,0.8240967115377603,0.12283872,0.13998636057044303,missing
2393,7942,Richmond Energy,VA,BIOMASS,0.0,0.120989345,0.8739980917053933,0.10762737,0.13995460156112854,missing
2394,556,Burney Forest Products,CA,BIOMASS,53.789,3.5666895,-0.3487032366696214,0.40334716,0.13991305221765488,verified
